path_key,phase_count,phase_annual_return_mean,phase_annual_return_min,phase_annual_return_max,phase_annual_return_std,phase_sharpe_mean,phase_sharpe_min,phase_sharpe_max,phase_sharpe_std
liquidity_change|liq_20d_252d|middle_minus_q1|beta_neutral|r63|ensemble,3,-0.0003466026148648549,-0.0007776482261597772,-2.2354359018095238e-05,0.0003174601946528101,0.029769652516233498,0.024801944059252314,0.03280698872278336,0.0035416510072006635
liquidity_change|liq_20d_252d|q10_minus_middle|unconstrained_beta|r1|ensemble,1,-0.07269198192363058,-0.07269198192363058,-0.07269198192363058,0.0,-0.7664208515444771,-0.7664208515444771,-0.7664208515444771,0.0
liquidity_change|liq_20d_252d|q10_minus_middle|unconstrained_beta|r5|ensemble,3,-0.049866391003954104,-0.060446109887493105,-0.04018415062063663,0.00829621797675333,-0.5137267710039021,-0.6353327049290243,-0.3975944187467439,0.09713339024739422
liquidity_change|liq_20d_252d|q10_minus_middle|unconstrained_beta|r21|ensemble,3,-0.028339501907791147,-0.03271608986524599,-0.02611336307024459,0.0030948692859142546,-0.28002412605178434,-0.3301920841863026,-0.25453504378303665,0.035475645412441664
liquidity_change|liq_20d_252d|q10_minus_middle|unconstrained_beta|r63|ensemble,3,0.0009332954876909808,-0.010814791176016358,0.008119711515959915,0.00837597665102524,0.049952511388282106,-0.09350992189022882,0.13689910981448422,0.1022011420828748
liquidity_change|liq_20d_252d|q10_minus_middle|beta_neutral|r1|ensemble,1,-0.07259697867160364,-0.07259697867160364,-0.07259697867160364,0.0,-0.8257756807670239,-0.8257756807670239,-0.8257756807670239,0.0
liquidity_change|liq_20d_252d|q10_minus_middle|beta_neutral|r5|ensemble,3,-0.04899551735172599,-0.05842767039386221,-0.039891979579944614,0.007570730897529865,-0.5449136739535382,-0.6611456151068343,-0.4285329014193075,0.09496380101685693
liquidity_change|liq_20d_252d|q10_minus_middle|beta_neutral|r21|ensemble,3,-0.025702681779187775,-0.029167008286596463,-0.022233097075469943,0.002830759839974399,-0.27140060427631035,-0.31309071724769416,-0.22918462373053966,0.03425653742822152
liquidity_change|liq_20d_252d|q10_minus_middle|beta_neutral|r63|ensemble,3,0.005068660246295782,-0.010156788703645114,0.014503056246348844,0.010868278273358636,0.09735002982793191,-0.0950069234266926,0.21598503843725986,0.1372472074462978
liquidity_change|liq_20d_252d|q10_minus_q1|unconstrained_beta|r1|ensemble,1,-0.0965800026595478,-0.0965800026595478,-0.0965800026595478,0.0,-0.7339862629130516,-0.7339862629130516,-0.7339862629130516,0.0
liquidity_change|liq_20d_252d|q10_minus_q1|unconstrained_beta|r5|ensemble,3,-0.07104903398312408,-0.07579148507931432,-0.06498629979923465,0.004508907318331943,-0.5170250625101895,-0.5520028868615583,-0.46709507644878895,0.036240027797311836
liquidity_change|liq_20d_252d|q10_minus_q1|unconstrained_beta|r21|ensemble,3,-0.027453782344420197,-0.041315364043882585,-0.012688234298548595,0.011704443763819702,-0.16482365014328312,-0.2801655137130557,-0.042456011063702476,0.09717157696084586
liquidity_change|liq_20d_252d|q10_minus_q1|unconstrained_beta|r63|ensemble,3,-0.006826479357439334,-0.013895845586029854,-0.0027622555485073974,0.0050174606793163415,-0.001638384237404843,-0.07748691596951252,0.0408607926791004,0.05376293416817297
liquidity_change|liq_20d_252d|q10_minus_q1|beta_neutral|r1|ensemble,1,-0.07149623848859299,-0.07149623848859299,-0.07149623848859299,0.0,-0.5736728425070966,-0.5736728425070966,-0.5736728425070966,0.0
liquidity_change|liq_20d_252d|q10_minus_q1|beta_neutral|r5|ensemble,3,-0.044177972793060016,-0.049075517986108874,-0.03866216551457069,0.00427365288161798,-0.3249599599006643,-0.3656953512171701,-0.2757744263403426,0.03719316120499892
liquidity_change|liq_20d_252d|q10_minus_q1|beta_neutral|r21|ensemble,3,0.00042159535827142786,-0.01010281408323499,0.012233479277184989,0.00916408544875652,0.06093508672880138,-0.030979473236863987,0.1637647383057803,0.07987774575772685
liquidity_change|liq_20d_252d|q10_minus_q1|beta_neutral|r63|ensemble,3,0.01624698791482045,0.0006901724734726944,0.026083466426157775,0.011127938874337844,0.19604322128085516,0.05781272534340687,0.28355650661855464,0.09889132177754492
low_volatility|60d|continuous_high_minus_low|unconstrained_beta|r1|ensemble,1,-0.08492145232312609,-0.08492145232312609,-0.08492145232312609,0.0,-0.43577781852936615,-0.43577781852936615,-0.43577781852936615,0.0
low_volatility|60d|continuous_high_minus_low|unconstrained_beta|r5|ensemble,3,-0.07602469282345133,-0.08126598039216548,-0.0687706151017089,0.005296038241653377,-0.3814895154931037,-0.41496380094042445,-0.33669262778222064,0.03294181869503163
low_volatility|60d|continuous_high_minus_low|unconstrained_beta|r21|ensemble,3,-0.06675517793171182,-0.0697655946954927,-0.06250992240635711,0.00308812944106368,-0.3342974140704842,-0.356979814082369,-0.29873032972286057,0.025465819246732548
low_volatility|60d|continuous_high_minus_low|unconstrained_beta|r63|ensemble,3,-0.06224027354252474,-0.06997945112719184,-0.05078280589565798,0.008266279202330898,-0.30127345376922077,-0.3418945860287473,-0.25172596847847706,0.03734840230014456
low_volatility|60d|continuous_high_minus_low|beta_neutral|r1|ensemble,1,0.013029763152491158,0.013029763152491158,0.013029763152491158,0.0,0.16725076082499846,0.16725076082499846,0.16725076082499846,0.0
low_volatility|60d|continuous_high_minus_low|beta_neutral|r5|ensemble,3,0.0229755736715751,0.02129788519826148,0.025803879159769227,0.0020114563598688834,0.24747311843051234,0.23340274555865242,0.270209203455299,0.01622754368478564
